task_id,when_ready,when_running,when_waiting_retrieval,when_retrieved,when_done,worker_committed,worker_slot,time_commit_start,time_commit_end,time_input_mgr,size_input_mgr,time_worker_start,time_worker_end,time_output_mgr,size_output_mgr,when_input_sent,when_output_received,cores_requested,gpus_requested,memory_requested(MB),disk_requested(MB),retrieved_status,done_status,done_code,category
1910,1716494678.708607,1716498042.855915,1716498049.380482,1716498051.891895,1716498051.891938,worker-cb7c6c4c5130033fdb68942b826bc325,51,1716498042.855501,1716498042.85589,0.000389,4.291534423828125e-05,1716498042.857092,1716498048.737408,0.001743,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1911,1716494678.710861,1716497251.783451,1716497256.456481,1716497258.843266,1716497258.843325,worker-cb7c6c4c5130033fdb68942b826bc325,17,1716497251.682013,1716497251.783424,0.101411,4.291534423828125e-05,1716497251.7835,1716497256.026511,0.001084,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1912,1716494678.711709,1716497939.174448,1716497947.101365,1716497947.105496,1716497947.105555,worker-cb7c6c4c5130033fdb68942b826bc325,35,1716497939.173944,1716497939.174421,0.000477,4.291534423828125e-05,1716497939.174521,1716497947.100268,0.001329,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1913,1716494678.712804,1716497925.765707,1716497934.81909,1716497934.829902,1716497934.82997,worker-cb7c6c4c5130033fdb68942b826bc325,39,1716497925.765223,1716497925.76568,0.000457,4.291534423828125e-05,1716497925.765769,1716497934.818164,0.001396,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1914,1716494678.714327,1716497899.358042,1716497908.030677,1716497908.03583,1716497908.035887,worker-cb7c6c4c5130033fdb68942b826bc325,26,1716497899.357579,1716497899.358014,0.000435,4.291534423828125e-05,1716497899.358103,1716497908.029897,0.002069,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1915,1716494678.715307,1716497873.727689,1716497882.500512,1716497882.503875,1716497882.503936,worker-cb7c6c4c5130033fdb68942b826bc325,18,1716497873.727148,1716497873.72766,0.000512,4.291534423828125e-05,1716497873.727755,1716497882.49991,0.001311,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1916,1716494678.717145,1716497967.115954,1716497975.480455,1716497975.487834,1716497975.487897,worker-cb7c6c4c5130033fdb68942b826bc325,24,1716497967.1155,1716497967.115927,0.000427,4.291534423828125e-05,1716497967.116025,1716497975.479701,0.002257,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1917,1716494678.71801,1716497864.829056,1716497873.376899,1716497873.383959,1716497873.384035,worker-cb7c6c4c5130033fdb68942b826bc325,41,1716497864.828599,1716497864.829028,0.000429,4.291534423828125e-05,1716497864.829118,1716497873.375949,0.001501,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1918,1716494678.718872,1716498123.824209,1716498132.06657,1716498132.079515,1716498132.081668,worker-cb7c6c4c5130033fdb68942b826bc325,6,1716498123.823752,1716498123.824181,0.000429,4.291534423828125e-05,1716498123.824272,1716498132.063269,0.00253,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1919,1716494678.720904,1716494738.82023,1716494744.186724,1716494744.189075,1716494744.189143,worker-cb7c6c4c5130033fdb68942b826bc325,13,1716494738.819574,1716494738.820203,0.000629,4.291534423828125e-05,1716494738.820298,1716494744.185846,0.001315,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1920,1716494678.721895,1716497947.108889,1716497955.523164,1716497955.531663,1716497955.531735,worker-cb7c6c4c5130033fdb68942b826bc325,35,1716497947.108399,1716497947.108862,0.000463,4.291534423828125e-05,1716497947.108932,1716497955.522404,0.001552,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1921,1716494678.722763,1716498020.980603,1716498029.595091,1716498029.598861,1716498029.598916,worker-cb7c6c4c5130033fdb68942b826bc325,4,1716498020.980161,1716498020.980577,0.000416,4.291534423828125e-05,1716498020.980696,1716498029.587365,0.001402,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1922,1716494678.723641,1716494683.372851,1716494694.71796,1716494694.727508,1716494694.727559,worker-cb7c6c4c5130033fdb68942b826bc325,26,1716494683.372459,1716494683.372828,0.000369,4.291534423828125e-05,1716494683.459504,1716494694.717414,0.001206,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1923,1716494678.724984,1716498071.17217,1716498081.588743,1716498081.601094,1716498081.601162,worker-cb7c6c4c5130033fdb68942b826bc325,19,1716498071.171682,1716498071.172141,0.000459,4.291534423828125e-05,1716498071.172234,1716498081.587995,0.004017,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1924,1716494678.725916,1716497942.926473,1716497951.458772,1716497951.465883,1716497951.46596,worker-cb7c6c4c5130033fdb68942b826bc325,36,1716497942.926002,1716497942.926445,0.000443,4.291534423828125e-05,1716497942.926525,1716497951.457881,0.00169,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1925,1716494678.727128,1716498012.390656,1716498020.873478,1716498020.881798,1716498020.881853,worker-cb7c6c4c5130033fdb68942b826bc325,23,1716498012.390168,1716498012.39063,0.000462,4.291534423828125e-05,1716498012.390732,1716498020.863011,0.001489,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1926,1716494678.728596,1716497908.36458,1716497917.421095,1716497917.44271,1716497917.442767,worker-cb7c6c4c5130033fdb68942b826bc325,60,1716497908.364094,1716497908.364552,0.000458,4.291534423828125e-05,1716497908.372476,1716497917.420448,0.00677,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1927,1716494678.730077,1716497980.581359,1716497988.443155,1716497988.448645,1716497988.448734,worker-cb7c6c4c5130033fdb68942b826bc325,30,1716497980.580856,1716497980.58133,0.000474,4.291534423828125e-05,1716497980.581412,1716497988.434801,0.00234,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1928,1716494678.731001,1716498016.897178,1716498024.505356,1716498024.52875,1716498024.528833,worker-cb7c6c4c5130033fdb68942b826bc325,38,1716498016.896714,1716498016.89715,0.000436,4.291534423828125e-05,1716498016.897232,1716498024.499894,0.002172,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1929,1716494678.731858,1716497957.400212,1716497965.903743,1716497965.909407,1716497965.90946,worker-cb7c6c4c5130033fdb68942b826bc325,51,1716497957.399725,1716497957.400185,0.00046,4.291534423828125e-05,1716497957.400268,1716497965.89528,0.002327,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1930,1716494678.732903,1716498081.978037,1716498091.124934,1716498091.133903,1716498091.133985,worker-cb7c6c4c5130033fdb68942b826bc325,52,1716498081.977635,1716498081.978011,0.000376,4.291534423828125e-05,1716498081.97829,1716498091.1242,0.001941,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1931,1716494678.736092,1716494705.539367,1716494715.441298,1716494715.445451,1716494715.445519,worker-cb7c6c4c5130033fdb68942b826bc325,43,1716494705.538894,1716494705.539337,0.000443,4.291534423828125e-05,1716494705.539415,1716494715.440605,0.001749,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1932,1716494678.73756,1716494704.640856,1716494714.318636,1716494714.320636,1716494714.320703,worker-cb7c6c4c5130033fdb68942b826bc325,45,1716494704.640357,1716494704.640826,0.000469,4.291534423828125e-05,1716494704.640919,1716494714.317538,0.001246,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1933,1716494678.738926,1716494694.711646,1716494704.489822,1716494704.493002,1716494704.493094,worker-cb7c6c4c5130033fdb68942b826bc325,53,1716494694.711204,1716494694.711619,0.000415,4.291534423828125e-05,1716494694.711699,1716494704.489119,0.001291,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1934,1716494678.739841,1716497976.168293,1716497984.062655,1716497984.070391,1716497984.07049,worker-cb7c6c4c5130033fdb68942b826bc325,60,1716497976.1678,1716497976.168251,0.000451,4.291534423828125e-05,1716497976.168347,1716497984.061999,0.001557,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1935,1716494678.740701,1716494683.387374,1716494695.076736,1716494695.078585,1716494695.07864,worker-cb7c6c4c5130033fdb68942b826bc325,55,1716494683.386928,1716494683.38735,0.000422,4.291534423828125e-05,1716494683.52663,1716494695.076015,0.001184,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1936,1716494678.741588,1716494744.189868,1716495416.094871,1716495416.097734,1716495416.097794,worker-cb7c6c4c5130033fdb68942b826bc325,13,1716494744.189393,1716494744.18984,0.000447,4.291534423828125e-05,1716495405.434192,1716495416.091498,0.00114,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1937,1716494678.742484,1716498061.901815,1716498070.276117,1716498070.280513,1716498070.280573,worker-cb7c6c4c5130033fdb68942b826bc325,17,1716498061.901329,1716498061.901785,0.000456,4.291534423828125e-05,1716498061.901869,1716498070.267986,0.001298,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1938,1716494678.743386,1716494722.794512,1716494732.339169,1716494732.341871,1716494732.341936,worker-cb7c6c4c5130033fdb68942b826bc325,54,1716494722.794084,1716494722.794486,0.000402,4.291534423828125e-05,1716494722.795767,1716494732.338306,0.00118,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1939,1716494678.744247,1716498090.072479,1716498099.297007,1716498099.321084,1716498099.32114,worker-cb7c6c4c5130033fdb68942b826bc325,12,1716498090.071975,1716498090.072447,0.000472,4.291534423828125e-05,1716498090.072528,1716498099.296313,0.005901,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1940,1716494678.745136,1716498052.029204,1716498062.492852,1716498062.606245,1716498062.606335,worker-cb7c6c4c5130033fdb68942b826bc325,35,1716498052.02874,1716498052.029179,0.000439,4.291534423828125e-05,1716498052.029305,1716498062.484413,0.001777,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1941,1716494678.746,1716497883.065518,1716497892.230043,1716497892.304156,1716497892.304227,worker-cb7c6c4c5130033fdb68942b826bc325,59,1716497883.065011,1716497883.065488,0.000477,4.291534423828125e-05,1716497883.065607,1716497892.229199,0.059168,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1942,1716494678.746872,1716497958.975682,1716497967.385425,1716497967.397957,1716497967.398026,worker-cb7c6c4c5130033fdb68942b826bc325,60,1716497958.975242,1716497958.97565,0.000408,4.291534423828125e-05,1716497958.976279,1716497967.384557,0.001868,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1943,1716494678.74775,1716497247.277903,1716497252.643223,1716497253.555009,1716497253.55509,worker-cb7c6c4c5130033fdb68942b826bc325,32,1716497247.169744,1716497247.277863,0.108119,4.291534423828125e-05,1716497247.278014,1716497252.518474,0.145845,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1944,1716494678.748862,1716497287.155391,1716497384.023349,1716497384.045594,1716497384.045667,worker-cb7c6c4c5130033fdb68942b826bc325,55,1716497287.154945,1716497287.155365,0.00042,4.291534423828125e-05,1716497372.558336,1716497384.014961,0.015136,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1945,1716494678.749751,1716497272.72892,1716497281.200559,1716497281.214906,1716497281.214977,worker-cb7c6c4c5130033fdb68942b826bc325,48,1716497272.531313,1716497272.728784,0.197471,4.291534423828125e-05,1716497272.72893,1716497281.199691,0.003838,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1946,1716494678.752217,1716497933.591433,1716497942.033131,1716497942.036392,1716497942.036446,worker-cb7c6c4c5130033fdb68942b826bc325,51,1716497933.590956,1716497933.591407,0.000451,4.291534423828125e-05,1716497933.591485,1716497942.032513,0.001333,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1947,1716494678.75396,1716497960.845267,1716497969.513249,1716497969.521741,1716497969.52181,worker-cb7c6c4c5130033fdb68942b826bc325,22,1716497960.844839,1716497960.845226,0.000387,4.291534423828125e-05,1716497960.846669,1716497969.51258,0.001737,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1948,1716494678.755471,1716494741.796567,1716495416.020483,1716495416.022567,1716495416.022615,worker-cb7c6c4c5130033fdb68942b826bc325,51,1716494741.796096,1716494741.796539,0.000443,4.291534423828125e-05,1716495405.433671,1716495416.019682,0.001135,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1949,1716494678.756768,1716494694.51207,1716494704.106455,1716494704.109607,1716494704.109703,worker-cb7c6c4c5130033fdb68942b826bc325,23,1716494694.511622,1716494694.512042,0.00042,4.291534423828125e-05,1716494694.512126,1716494704.105558,0.001454,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1950,1716494678.757639,1716497946.286625,1716497954.590309,1716497954.601342,1716497954.601416,worker-cb7c6c4c5130033fdb68942b826bc325,52,1716497946.286134,1716497946.286596,0.000462,4.291534423828125e-05,1716497946.286696,1716497954.589549,0.003551,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1951,1716494678.758741,1716498033.591675,1716498042.047008,1716498042.058375,1716498042.058437,worker-cb7c6c4c5130033fdb68942b826bc325,43,1716498033.591133,1716498033.591639,0.000506,4.291534423828125e-05,1716498033.591756,1716498042.045694,0.001447,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1952,1716494678.760179,1716497279.272123,1716497286.601828,1716497286.606803,1716497286.606857,worker-cb7c6c4c5130033fdb68942b826bc325,31,1716497279.270756,1716497279.272094,0.001338,4.291534423828125e-05,1716497279.272183,1716497286.600966,0.00165,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1953,1716494678.761435,1716497937.073429,1716497944.981936,1716497944.992608,1716497944.99269,worker-cb7c6c4c5130033fdb68942b826bc325,9,1716497937.072888,1716497937.073399,0.000511,4.291534423828125e-05,1716497937.073485,1716497944.981073,0.003282,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1954,1716494678.762578,1716497906.957025,1716497914.940084,1716497914.964074,1716497914.964137,worker-cb7c6c4c5130033fdb68942b826bc325,49,1716497906.956557,1716497906.956996,0.000439,4.291534423828125e-05,1716497906.957076,1716497914.93932,0.018218,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1955,1716494678.763482,1716497844.118905,1716497854.159011,1716497854.169356,1716497854.169416,worker-cb7c6c4c5130033fdb68942b826bc325,10,1716497844.118471,1716497844.118877,0.000406,4.291534423828125e-05,1716497844.118949,1716497854.158397,0.001171,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1956,1716494678.764353,1716494723.691316,1716494732.852324,1716494732.860045,1716494732.860097,worker-cb7c6c4c5130033fdb68942b826bc325,7,1716494723.690833,1716494723.691287,0.000454,4.291534423828125e-05,1716494723.691395,1716494732.851577,0.001603,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1957,1716494678.765399,1716498107.967024,1716498116.131987,1716498116.146033,1716498116.146078,worker-cb7c6c4c5130033fdb68942b826bc325,35,1716498107.966552,1716498107.966995,0.000443,4.291534423828125e-05,1716498107.967068,1716498116.126007,0.001907,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1958,1716494678.766283,1716497865.761248,1716497874.887099,1716497874.889884,1716497874.889939,worker-cb7c6c4c5130033fdb68942b826bc325,63,1716497865.760793,1716497865.761221,0.000428,4.291534423828125e-05,1716497865.761429,1716497874.886468,0.001201,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1959,1716494678.767142,1716497916.849421,1716497925.761767,1716497925.765023,1716497925.765078,worker-cb7c6c4c5130033fdb68942b826bc325,39,1716497916.84893,1716497916.84939,0.00046,4.291534423828125e-05,1716497916.849477,1716497925.761034,0.001579,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1960,1716494678.76801,1716498004.00623,1716498013.596351,1716498013.606512,1716498013.606584,worker-cb7c6c4c5130033fdb68942b826bc325,53,1716498004.005775,1716498004.006203,0.000428,4.291534423828125e-05,1716498004.006306,1716498013.595569,0.001578,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1961,1716494678.768922,1716498006.354933,1716498016.02191,1716498016.031852,1716498016.031905,worker-cb7c6c4c5130033fdb68942b826bc325,8,1716498006.354458,1716498006.354907,0.000449,4.291534423828125e-05,1716498006.354987,1716498016.021202,0.001421,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1962,1716494678.769816,1716497865.616169,1716497874.662111,1716497874.665898,1716497874.665953,worker-cb7c6c4c5130033fdb68942b826bc325,48,1716497865.6157,1716497865.616142,0.000442,4.291534423828125e-05,1716497865.616329,1716497874.661419,0.001247,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1963,1716494678.770798,1716494744.492437,1716495416.098023,1716495416.100235,1716495416.100301,worker-cb7c6c4c5130033fdb68942b826bc325,29,1716494744.49198,1716494744.492411,0.000431,4.291534423828125e-05,1716495405.435021,1716495416.094913,0.00111,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1964,1716494678.772275,1716498109.027421,1716498116.760171,1716498116.770609,1716498116.770669,worker-cb7c6c4c5130033fdb68942b826bc325,11,1716498109.026939,1716498109.027382,0.000443,4.291534423828125e-05,1716498109.027645,1716498116.759432,0.001666,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1965,1716494678.773326,1716494714.99595,1716494722.819461,1716494722.821496,1716494722.821557,worker-cb7c6c4c5130033fdb68942b826bc325,1,1716494714.995495,1716494714.995923,0.000428,4.291534423828125e-05,1716494714.99601,1716494722.817418,0.001295,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1966,1716494678.774249,1716498106.112891,1716498115.056524,1716498115.075747,1716498115.075856,worker-cb7c6c4c5130033fdb68942b826bc325,15,1716498106.11256,1716498106.112867,0.000307,4.291534423828125e-05,1716498106.120927,1716498115.033331,0.003533,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1967,1716494678.775121,1716498091.771338,1716498100.326374,1716498100.330719,1716498100.330763,worker-cb7c6c4c5130033fdb68942b826bc325,54,1716498091.770771,1716498091.771304,0.000533,4.291534423828125e-05,1716498091.771377,1716498100.322827,0.001324,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1968,1716494678.775995,1716494715.240291,1716494723.858771,1716494723.862554,1716494723.862634,worker-cb7c6c4c5130033fdb68942b826bc325,49,1716494715.23987,1716494715.240262,0.000392,4.291534423828125e-05,1716494715.241571,1716494723.857956,0.001649,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1969,1716494678.776866,1716495416.129444,1716496978.384872,1716496978.420182,1716496978.420236,worker-cb7c6c4c5130033fdb68942b826bc325,20,1716495416.128999,1716495416.129416,0.000417,4.291534423828125e-05,1716496967.758402,1716496978.380288,0.002413,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
1970,1716494678.777749,1716497270.803493,1716497278.287644,1716497278.294189,1716497278.29427,worker-cb7c6c4c5130033fdb68942b826bc325,26,1716497270.802959,1716497270.803468,0.000509,4.291534423828125e-05,1716497270.80353,1716497278.286831,0.001827,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
